user_id	item_id	time
314	65	877888855
10	601	877888876
10	181	877888876
10	184	877888876
10	16	877888877
10	233	877888877
10	1	877888877
10	690	877888877
10	509	877888877
314	54	877888892
314	928	877888892
10	478	877888943
10	459	877888944
10	159	877888944
10	116	877888944
10	196	877888944
314	781	877888952
314	689	877888996
314	621	877888996
314	72	877888996
10	134	877889004
10	156	877889004
10	476	877889004
10	178	877889004
10	507	877889005
10	494	877889005
10	9	877889005
10	197	877889005
314	418	877889039
10	597	877889057
10	48	877889058
314	751	877889073
314	36	877889103
314	1312	877889103
10	4	877889130
10	99	877889130
10	175	877889130
10	194	877889130
10	645	877889130
10	210	877889130
10	133	877889131
10	69	877889131
314	392	877889133
314	799	877889163
10	284	877889186
10	461	877889186
10	154	877889186
10	356	877889186
10	136	877889186
314	217	877889204
314	73	877889205
314	29	877889234
10	217	877889261
10	199	877889261
10	434	877889261
10	495	877889261
10	98	877889261
10	684	877889261
10	500	877889261
10	480	877889262
314	143	877889275
314	604	877889311
10	496	877889333
10	163	877889333
10	481	877889333
10	215	877889333
10	273	877889333
10	169	877889333
10	179	877889333
314	398	877889359
314	172	877889359
314	778	877889398
314	755	877889480
314	408	877889480
314	738	877889698
314	777	877889698
314	5	877889724
314	22	877889724
314	394	877889770
314	366	877889770
314	468	877889770
314	782	877889834
314	730	877889861
314	1155	877889861
314	1166	877889927
314	775	877889927
314	911	877889971
314	1238	877889994
314	38	877889994
314	142	877890234
314	758	877890261
314	540	877890300
314	583	877890381
314	538	877890407
314	919	877890428
314	1091	877890463
314	78	877890463
314	378	877890463
314	70	877890531
314	1200	877890611
314	131	877890644
314	769	877890675
314	1230	877890734
314	400	877890769
314	708	877890769
314	1037	877890857
314	1327	877890891
314	618	877890927
314	773	877890960
314	137	877890960
314	560	877890960
314	376	877890982
314	1315	877891089
314	713	877891089
314	365	877891354
314	962	877891354
314	94	877891386
314	67	877891386
314	1333	877891426
314	53	877891426
314	712	877891465
314	364	877891465
314	1017	877891490
314	783	877891518
314	685	877891575
314	154	877891575
314	1169	877891575
314	996	877891603
314	993	877891603
314	68	877891637
314	1162	877891638
314	844	877891681
314	1173	877891681
10	100	877891747
10	445	877891747
10	460	877891747
10	468	877891747
10	70	877891747
10	648	877891904
10	132	877891904
10	465	877891904
10	275	877891904
10	482	877891904
10	587	877891905
314	1332	877891937
314	770	877891937
10	128	877891966
10	191	877891966
10	413	877891966
10	477	877891966
10	202	877891967
314	1047	877892017
314	788	877892017
314	1195	877892017
10	696	877892050
10	697	877892050
10	517	877892050
10	687	877892050
10	13	877892050
10	198	877892050
10	160	877892050
314	411	877892052
314	795	877892052
314	157	877892099
314	722	877892099
10	502	877892110
10	650	877892110
10	695	877892110
10	519	877892110
10	143	877892110
10	60	877892110
10	599	877892110
10	493	877892160
10	702	877892160
10	431	877892160
10	612	877892160
10	93	877892160
10	508	877892209
10	7	877892210
10	487	877892210
10	161	877892210
10	528	877892210
10	229	877892210
10	523	877892210
314	466	877892214
314	963	877892214
314	1128	877892244
10	282	877892276
10	610	877892276
10	688	877892276
10	580	877892276
10	237	877892276
10	692	877892277
314	1165	877892293
314	1314	877892430
10	366	877892437
10	686	877892437
10	419	877892438
10	703	877892438
10	527	877892438
10	700	877892438
10	85	877892438
10	40	877892438
314	410	877892461
314	841	877892461
314	805	877892461
314	951	877892488
314	1099	877892488
10	182	877893020
10	131	877893020
10	33	877893020
10	691	877893020
10	497	877893021
532	674	877898976
416	674	877902163
568	268	877906547
568	285	877906547
568	241	877906547
568	318	877906697
568	302	877906697
568	955	877906737
568	300	877906737
568	164	877906935
568	161	877906935
568	507	877906935
568	833	877906935
568	198	877906935
568	178	877906935
568	893	877906995
568	59	877906995
568	762	877906995
568	477	877906995
568	652	877907050
568	126	877907050
568	233	877907092
568	1092	877907092
568	133	877907092
568	495	877907092
568	489	877907126
568	654	877907126
568	190	877907126
568	599	877907156
568	818	877907157
568	598	877907157
568	517	877907157
568	6	877907235
568	610	877907235
568	476	877907235
568	460	877907236
568	131	877907236
568	223	877907236
568	1148	877907281
568	649	877907281
568	491	877907281
568	481	877907281
568	100	877907281
568	422	877907281
568	522	877907281
568	1222	877907327
568	518	877907327
568	177	877907327
568	726	877907327
568	625	877907367
568	502	877907596
568	186	877907596
568	635	877907596
568	510	877907596
568	193	877907671
568	924	877907671
568	601	877907720
568	523	877907720
568	484	877907720
568	607	877907720
568	56	877907720
568	426	877907720
568	434	877907721
568	480	877907781
568	473	877907782
568	528	877907782
568	134	877907782
568	79	877907782
568	486	877907782
568	606	877907782
568	184	877907834
568	472	877907834
568	429	877907834
568	1014	877907835
568	212	877907835
568	492	877907835
568	971	877907877
568	632	877907877
568	30	877907877
568	646	877907877
792	9	877909631
792	733	877909709
792	128	877909753
792	150	877909753
792	404	877909753
792	1011	877909798
792	896	877909798
792	123	877909865
792	589	877909865
792	15	877909865
792	25	877909892
792	281	877909931
792	24	877910091
792	111	877910126
792	1087	877910160
792	474	877910206
792	752	877910206
792	688	877910241
792	594	877910241
792	593	877910305
792	275	877910305
792	544	877910353
792	1249	877910353
792	120	877910412
792	21	877910444
792	236	877910444
792	595	877910478
792	362	877910478
792	506	877910478
792	118	877910538
792	821	877910539
792	124	877910539
792	290	877910629
792	1114	877910629
792	814	877910666
792	1018	877910666
792	977	877910730
792	825	877910822
792	981	877910822
792	7	877910822
792	469	877910822
792	100	877910822
792	1143	877910822
792	13	877910822
792	146	877910822
102	247	877915935
719	284	877917156
719	236	877917981
259	268	877923906
259	178	877924028
259	179	877925033
259	473	877925049
259	1090	877926006
130	261	877926419
276	674	877933862
276	331	877933879
276	911	877934065
276	84	877934232
276	34	877934264
276	1008	877934374
276	1120	877934392
276	1037	877934446
116	682	877934548
276	784	877934643
276	825	877934677
276	412	877934705
276	764	877934722
276	78	877934828
276	382	877934828
276	1045	877934891
276	202	877934910
276	1314	877934947
276	1155	877934988
276	237	877935060
276	1057	877935135
276	725	877935262
276	966	877935262
276	788	877935306
276	1130	877935306
276	385	877935306
276	777	877935306
276	755	877935335
276	710	877935336
276	575	877935336
276	363	877935377
276	394	877935377
276	716	877935392
276	760	877935446
276	244	877935446
276	333	877935456
92	244	877966971
670	244	877974070
670	919	877974465
670	598	877974465
670	167	877974549
670	198	877974549
670	134	877974549
670	517	877974604
670	610	877974605
634	301	877974667
634	324	877974690
670	652	877974699
670	513	877974699
670	194	877974787
670	650	877974857
670	221	877974857
670	697	877974905
670	1232	877974905
670	483	877974945
670	418	877974945
670	478	877975017
670	1060	877975018
670	83	877975018
670	644	877975070
670	938	877975070
670	472	877975070
670	96	877975070
670	606	877975129
670	416	877975129
670	643	877975200
670	15	877975200
670	481	877975200
670	480	877975285
670	915	877975285
670	509	877975285
670	143	877975285
670	227	877975344
670	173	877975344
670	519	877975344
670	601	877975391
670	482	877975391
670	160	877975392
670	231	877975448
670	174	877975448
670	477	877975594
670	8	877975594
670	185	877975594
634	889	877979309
634	545	877979407
506	323	877984213
506	900	877984514
130	306	877984546
130	269	877984734
130	1216	877984734
130	1104	877984840
207	244	877994095
207	1248	877995615
207	240	877995673
276	306	878015917
195	1242	878019299
195	272	878019342
195	432	878019342
195	109	878019342
506	492	878044851
506	655	878044851
506	403	878044851
506	733	878044851
506	985	878044851
506	697	878044851
506	50	878044852
506	518	878044852
506	214	878044852
506	480	878044852
299	269	878052375
422	269	878058917
422	842	878059137
484	293	878060860
307	525	878066938
307	1	878066938
833	263	878077967
833	335	878078056
160	301	878078074
833	486	878078229
833	434	878078229
833	1211	878078280
833	52	878078390
833	426	878078390
833	409	878078390
279	171	878082751
279	203	878082751
279	569	878082781
279	188	878082781
279	300	878082781
279	83	878082781
279	1168	878082804
207	153	878088217
250	257	878088969
250	287	878088970
250	293	878089033
250	323	878089033
250	739	878089033
250	330	878089033
250	320	878089099
250	322	878089100
250	259	878089144
250	263	878089182
250	918	878089182
250	670	878089182
250	680	878089182
250	955	878089182
250	321	878089182
250	958	878089202
250	952	878089229
250	50	878089393
250	180	878089393
250	473	878089436
250	275	878089436
250	1145	878089467
250	903	878089467
250	669	878089547
250	221	878089547
250	9	878089547
250	800	878089581
250	117	878089628
250	128	878089677
250	150	878089677
250	7	878089716
250	475	878089716
250	236	878089753
250	243	878089786
250	733	878089786
250	234	878089786
250	100	878089786
250	122	878089837
250	126	878089881
250	959	878089881
250	594	878089921
250	292	878089921
250	116	878089921
250	237	878089963
250	472	878089964
664	492	878089975
250	56	878090004
250	174	878090004
664	209	878090054
664	171	878090054
664	195	878090054
250	1092	878090066
250	152	878090066
664	477	878090087
664	1	878090087
250	580	878090114
250	622	878090114
250	1036	878090114
250	153	878090114
664	71	878090125
664	621	878090125
664	527	878090125
664	95	878090125
250	64	878090153
250	28	878090153
664	211	878090180
664	480	878090180
250	44	878090199
250	499	878090199
250	417	878090199
250	201	878090253
250	96	878090254
250	71	878090294
250	222	878090294
250	366	878090330
250	98	878090365
664	792	878090381
664	826	878090381
664	494	878090381
250	2	878090414
250	478	878090414
250	825	878090414
664	476	878090415
664	45	878090415
664	50	878090415
664	413	878090415
250	494	878090499
250	23	878090499
250	95	878090499
250	12	878090499
664	167	878090705
664	482	878090705
664	606	878090705
664	73	878090764
664	14	878090764
664	7	878091393
664	478	878091393
664	151	878091463
664	481	878091463
664	456	878091463
250	203	878091682
250	183	878091683
250	525	878091735
250	194	878091736
250	233	878091736
250	586	878091736
250	1290	878091771
250	467	878091772
250	195	878091818
250	92	878091818
250	190	878091869
250	913	878091870
250	182	878091870
664	479	878091912
664	460	878091912
664	150	878091912
250	111	878091915
250	356	878091915
250	134	878091915
250	55	878091915
250	556	878091965
250	91	878091965
250	623	878091965
250	938	878092002
250	139	878092059
250	377	878092059
250	69	878092059
250	143	878092059
250	173	878092104
250	483	878092104
250	456	878092104
250	81	878092143
250	403	878092144
250	89	878092144
250	158	878092144
250	239	878092171
664	168	878092569
664	131	878092569
664	586	878092569
664	89	878092649
664	57	878092649
664	495	878092649
664	70	878092758
664	133	878092758
664	754	878092758
664	726	878092802
664	697	878092802
664	173	878092802
664	407	878094973
664	96	878094973
664	201	878094973
76	1107	878100710
76	324	878101114
76	287	878101114
76	357	878101114
76	128	878101114
207	8	878103820
207	1077	878104017
207	459	878104017
207	12	878104200
207	11	878104245
207	130	878104377
207	155	878104438
207	292	878104486
207	272	878104569
207	432	878104569
207	522	878104569
207	45	878104569
207	65	878104594
207	289	878104627
207	88	878104627
286	99	878141681
286	431	878141681
286	792	878141931
286	175	878142001
286	938	878142001
606	50	878142864
606	93	878142865
606	128	878142865
606	704	878142865
606	249	878143047
606	180	878143047
606	123	878143246
606	149	878143246
606	1145	878143246
606	475	878143247
606	7	878143509
606	24	878143509
606	126	878143509
606	272	878143509
606	122	878143605
606	117	878143605
606	292	878143605
606	15	878143729
606	622	878143729
606	473	878143785
606	118	878143785
575	293	878146447
575	320	878146540
575	321	878146541
575	303	878146638
575	98	878146853
606	747	878146986
606	100	878146986
606	469	878146986
606	111	878146986
606	506	878147350
606	281	878147641
606	221	878147770
606	826	878147770
606	708	878147770
575	598	878148012
575	504	878148087
575	193	878148087
575	175	878148087
575	317	878148087
575	505	878148137
575	481	878148137
575	126	878148137
575	96	878148199
575	932	878148199
575	79	878148199
575	529	878148199
575	214	878148229
575	172	878148258
575	50	878148258
575	180	878148295
575	181	878148295
575	426	878148329
575	111	878148329
606	236	878148365
606	1	878148365
606	120	878148425
606	283	878148425
606	1213	878148493
606	124	878148493
606	150	878148493
606	404	878148493
606	976	878149278
606	825	878149278
606	544	878149278
606	471	878149415
606	594	878149415
606	25	878149689
606	809	878149689
606	147	878150506
606	235	878150506
473	318	878156824
473	301	878156824
473	241	878156824
473	326	878156857
473	267	878156932
473	302	878156932
473	320	878156950
473	14	878157242
473	1098	878157242
473	1097	878157299
473	473	878157299
473	126	878157299
473	272	878157329
473	7	878157329
473	128	878157329
473	973	878157329
473	149	878157329
473	136	878157357
473	9	878157357
473	123	878157357
473	275	878157404
473	245	878157404
473	284	878157404
473	800	878157427
473	25	878157427
473	256	878157456
473	506	878157456
473	1085	878157507
473	292	878157507
473	10	878157527
473	274	878157527
473	116	878157544
473	20	878157568
55	982	878176005
55	50	878176005
55	272	878176047
55	117	878176047
55	7	878176047
55	256	878176084
55	120	878176084
55	1051	878176134
55	677	878176134
55	404	878176134
55	595	878176134
55	118	878176134
55	670	878176206
55	253	878176206
55	180	878176237
55	56	878176397
55	22	878176397
55	173	878176397
55	143	878176398
864	293	878179381
864	287	878179381
864	275	878179411
864	959	878179411
864	274	878179445
864	733	878179445
864	136	878179514
864	236	878179514
864	282	878179514
864	272	878179555
864	7	878179608
864	708	878179608
864	589	878179608
864	224	878179608
222	269	878181181
222	244	878181198
222	260	878181251
222	455	878181287
222	425	878181351
222	233	878181387
222	12	878181387
222	98	878181387
222	636	878181421
222	158	878181457
222	208	878181457
222	793	878181534
222	11	878181534
222	182	878181535
222	222	878181535
222	134	878181563
222	366	878181563
222	760	878181592
222	48	878181592
222	167	878181616
222	199	878181647
222	90	878181647
222	237	878181673
222	240	878181696
222	97	878181739
222	96	878181739
222	89	878181739
222	174	878181739
222	163	878181768
222	70	878181804
222	175	878181804
222	179	878181804
222	144	878181804
222	131	878181829
222	589	878181869
222	227	878181869
222	468	878181869
222	149	878181869
222	201	878181906
222	762	878181906
222	79	878181906
222	190	878181906
222	317	878181934
222	173	878181934
222	715	878181976
222	156	878181976
222	73	878181976
222	738	878181976
222	230	878182005
222	192	878182005
222	56	878182058
222	229	878182058
222	99	878182059
222	150	878182109
222	194	878182132
222	159	878182154
222	648	878182210
222	909	878182211
222	916	878182237
222	418	878182279
222	160	878182279
222	264	878182279
222	8	878182307
222	844	878182337
222	69	878182338
222	132	878182338
222	203	878182370
222	217	878182370
222	28	878182370
222	684	878182370
222	152	878182416
222	143	878182416
222	82	878182453
222	31	878182453
222	213	878182453
222	95	878182453
222	58	878182479
222	87	878182589
222	92	878182632
222	215	878182632
222	398	878182686
222	655	878182813
222	374	878182880
222	417	878182959
222	729	878182959
222	26	878183043
222	172	878183043
222	102	878183043
222	171	878183079
222	17	878183079
222	525	878183110
222	195	878183110
222	54	878183111
222	64	878183136
222	737	878183137
222	919	878183173
222	1204	878183173
222	71	878183173
222	621	878183173
222	1163	878183218
222	504	878183264
222	22	878183285
222	72	878183311
222	88	878183336
222	365	878183381
222	395	878183381
222	723	878183425
222	1041	878183449
222	746	878183481
222	566	878183481
222	402	878183481
222	214	878183481
222	707	878183481
222	49	878183512
222	101	878183539
222	446	878183565
222	81	878183565
222	166	878183588
222	77	878183616
222	62	878183616
222	67	878183616
222	663	878183657
222	421	878183657
222	422	878183657
222	783	878183684
222	63	878183713
222	631	878183713
222	153	878183747
222	665	878183777
222	155	878183777
222	91	878183777
222	2	878183837
222	66	878183837
222	540	878183837
222	463	878183898
222	706	878183924
222	4	878183924
222	384	878183924
222	1298	878183951
222	141	878183984
222	1042	878183984
222	231	878183985
222	618	878183985
222	35	878184007
222	392	878184028
222	630	878184055
222	547	878184055
222	1024	878184055
222	538	878184087
222	726	878184087
222	647	878184087
222	161	878184087
222	53	878184113
222	154	878184113
222	109	878184136
222	226	878184171
222	157	878184171
222	185	878184195
222	378	878184290
222	644	878184290
222	1165	878184290
222	557	878184291
222	228	878184315
222	720	878184315
222	209	878184338
222	435	878184358
222	238	878184392
222	821	878184392
222	1128	878184392
222	187	878184393
222	1220	878184422
222	400	878184422
222	797	878184446
222	1006	878184514
222	450	878184514
222	685	878184514
222	279	878184545
222	379	878184545
222	29	878184571
222	355	878184571
222	550	878184596
222	280	878184596
222	548	878184623
222	809	878184675
222	218	878184675
222	1299	878184697
222	658	878184719
222	387	878184765
222	364	878184765
222	714	878184812
222	713	878184833
222	94	878184866
222	519	878184866
222	567	878184866
222	447	878184899
222	772	878184899
222	78	878184899
222	1151	878184899
222	730	878184924
222	394	878184924
222	1287	878184947
222	539	878184973
222	758	878185014
222	449	878185014
222	225	878185044
222	401	878185044
222	564	878185044
222	777	878185068
222	1049	878185102
222	38	878185102
222	575	878185137
222	363	878185137
222	410	878185137
222	1094	878185137
222	1099	878185137
207	209	878191574
207	159	878191632
207	527	878191679
207	519	878191679
207	356	878191679
207	142	878191679
207	210	878191679
207	513	878191679
207	207	878191679
207	713	878191750
299	1003	878191779
207	157	878191798
299	227	878191823
299	134	878191889
299	211	878191889
299	153	878191943
299	114	878191943
299	178	878191943
299	597	878191995
299	207	878191995
299	478	878191995
299	167	878192039
299	181	878192039
299	184	878192039
299	190	878192039
299	196	878192039
299	135	878192078
299	494	878192154
299	23	878192154
299	800	878192192
299	986	878192237
299	496	878192237
299	71	878192238
299	422	878192238
299	45	878192238
299	133	878192311
299	509	878192311
299	83	878192344
299	718	878192379
299	228	878192429
299	655	878192429
299	460	878192463
299	366	878192497
299	610	878192555
299	212	878192555
299	168	878192555
299	1171	878192556
299	477	878192556
299	26	878192601
299	459	878192601
299	58	878192601
299	238	878192601
299	501	878192601
299	77	878192638
299	377	878192680
299	60	878192680
299	97	878192680
299	987	878192721
299	1014	878192721
299	500	878192756
299	89	878192756
299	972	878192804
299	640	878192804
299	971	878192833
422	286	878199757
684	146	878232961
684	217	878232961
684	753	878232961
684	894	878232961
279	209	878261893
279	123	878261977
279	620	878261977
279	468	878262194
279	768	878262194
44	257	878340824
44	327	878340848
44	244	878340887
44	670	878340887
44	259	878340905
44	306	878340940
44	9	878341196
44	100	878341196
44	118	878341197
44	7	878341246
44	50	878341246
44	180	878341290
44	1	878341315
44	589	878341315
44	15	878341343
44	146	878341343
44	150	878341370
44	25	878346431
44	109	878346431
44	708	878346470
44	404	878346512
44	122	878346532
44	24	878346575
44	248	878346630
44	256	878346689
44	249	878346709
44	236	878346748
44	251	878346748
44	21	878346789
44	747	878346904
44	147	878346946
44	120	878346946
44	119	878346977
44	239	878346997
44	106	878347076
44	152	878347234
44	190	878347234
44	134	878347259
44	201	878347315
44	208	878347315
44	131	878347315
44	89	878347315
44	478	878347315
44	317	878347340
44	505	878347392
44	1022	878347392
44	142	878347392
44	200	878347392
44	207	878347420
44	598	878347420
44	98	878347420
44	196	878347420
44	55	878347455
44	648	878347455
44	167	878347504
44	193	878347504
44	472	878347532
44	143	878347532
44	684	878347532
44	95	878347569
44	184	878347569
44	356	878347569
44	132	878347569
44	431	878347569
44	237	878347598
44	5	878347598
44	210	878347598
44	445	878347598
44	316	878347633
44	96	878347633
44	199	878347633
44	158	878347633
44	71	878347633
44	627	878347633
44	160	878347634
44	173	878347662
44	69	878347711
44	156	878347711
44	746	878347742
44	586	878347742
44	87	878347742
44	428	878347791
44	637	878347818
44	916	878347847
44	551	878347847
44	194	878347874
44	518	878347874
44	653	878347915
44	11	878347915
44	230	878347915
44	64	878347915
44	22	878347942
44	174	878347972
44	189	878348000
44	97	878348000
44	163	878348035
44	540	878348036
44	213	878348036
44	273	878348036
44	422	878348111
44	67	878348111
44	441	878348289
44	377	878348290
44	468	878348499
44	81	878348499
44	102	878348499
44	192	878348521
44	171	878348521
44	446	878348547
44	426	878348547
44	91	878348573
44	56	878348601
44	162	878348627
44	620	878348691
44	528	878348725
44	384	878348725
44	203	878348725
44	172	878348725
44	432	878348752
44	90	878348784
44	418	878348784
44	521	878348784
44	99	878348812
44	88	878348885
44	82	878348885
44	433	878348885
44	195	878348885
44	494	878348885
44	154	878348947
44	197	878348947
44	630	878348969
44	31	878348998
464	288	878354626
464	268	878354626
464	299	878354626
464	257	878354626
464	285	878354626
464	301	878354626
464	287	878354626
464	357	878354680
464	320	878354680
464	321	878354680
464	739	878354681
464	952	878354681
464	293	878354721
464	670	878354722
464	327	878354722
464	291	878354722
464	332	878354761
464	325	878354761
464	331	878354761
464	269	878354762
464	854	878354791
464	298	878354791
464	300	878354829
464	991	878354829
464	259	878354859
464	306	878354859
464	258	878354859
464	263	878354886
464	513	878354965
464	50	878354966
464	126	878354966
464	180	878354998
464	247	878354998
464	1170	878355033
464	292	878355033
464	294	878355033
464	297	878355061
464	254	878355061
464	1347	878355088
464	256	878355088
464	248	878355119
464	116	878355167
464	518	878355167
464	508	878355167
464	477	878355167
464	12	878355167
464	175	878355211
464	16	878355211
464	480	878355258
464	701	878355258
464	697	878355258
532	304	878372701
929	513	878402162
929	1	878402162
929	100	878402162
929	126	878402162
929	283	878402162
929	50	878402162
823	285	878437499
823	652	878437589
823	171	878437589
823	173	878437589
823	407	878437589
823	190	878437623
823	196	878437623
823	163	878437658
823	100	878437658
823	425	878437658
823	515	878437658
823	167	878437658
823	151	878437703
823	194	878437703
823	647	878437703
823	64	878437753
823	81	878437836
823	1077	878437836
823	1090	878437836
823	272	878437890
823	98	878437890
823	472	878437890
823	529	878437890
823	123	878437925
823	8	878437925
823	214	878437925
823	12	878437925
823	83	878438024
823	512	878438024
823	142	878438024
823	779	878438057
823	237	878438057
823	22	878438058
823	149	878438058
823	28	878438058
823	69	878438095
823	701	878438095
823	239	878438119
823	56	878438119
823	172	878438148
823	186	878438148
823	221	878438179
823	317	878438179
823	586	878438179
823	841	878438179
823	644	878438179
823	96	878438179
823	1	878438206
823	111	878438206
823	135	878438206
823	889	878438206
823	159	878438232
823	217	878438232
823	133	878438232
823	181	878438260
823	180	878438260
823	473	878438297
823	7	878438298
823	424	878438298
823	33	878438332
823	1066	878438332
823	139	878438332
823	1033	878438332
823	92	878438357
823	169	878438357
823	42	878438357
823	126	878438357
823	208	878438379
823	432	878438379
823	457	878438379
823	134	878438379
823	155	878438403
823	182	878438403
823	1162	878438435
823	227	878438435
823	653	878438435
823	156	878438435
823	50	878438435
823	174	878438457
823	702	878438457
823	403	878438484
823	158	878438484
823	55	878438484
823	140	878438484
823	427	878438511
823	1030	878438511
823	143	878438535
823	160	878438535
823	409	878438535
823	733	878438535
823	90	878438552
823	215	878438584
823	210	878438585
823	124	878438585
823	738	878438585
823	4	878438607
823	153	878438607
823	469	878438608
823	233	878438608
823	48	878438642
823	13	878438642
823	25	878438642
823	185	878438672
823	187	878438672
823	417	878438672
823	201	878438672
823	712	878438695
823	150	878438732
823	373	878438733
823	127	878438733
823	760	878438754
823	726	878438754
823	422	878438780
823	1204	878438780
823	418	878438780
823	89	878438780
823	88	878438780
823	620	878438807
823	101	878438807
823	175	878438807
823	102	878438807
823	152	878438856
823	601	878438856
823	87	878438887
823	68	878438930
823	700	878438930
823	58	878438930
823	203	878438930
823	26	878438930
823	77	878438958
823	238	878438959
823	500	878439008
823	71	878439008
823	179	878439008
823	236	878439037
823	31	878439038
823	273	878439038
823	79	878439038
823	426	878439038
823	218	878439038
823	197	878439065
823	706	878439065
823	471	878439065
823	636	878439089
823	205	878439089
823	97	878439113
823	192	878439113
823	476	878439113
823	193	878439136
823	723	878439183
823	228	878439211
823	195	878439211
823	154	878439211
823	53	878439229
823	95	878439257
823	678	878439257
823	566	878439293
823	625	878439293
823	634	878439315
823	501	878439315
823	230	878439337
823	281	878439364
823	648	878439364
823	232	878439365
823	91	878439365
823	400	878439365
823	676	878439391
823	66	878439391
823	448	878439412
823	684	878439438
823	355	878439467
823	1010	878439467
823	94	878439497
823	226	878439497
823	209	878439498
823	752	878439557
823	229	878439557
823	730	878439582
823	564	878439605
823	52	878439605
823	183	878439629
823	216	878439655
823	17	878439655
130	275	878537447
130	447	878537516
130	397	878537516
130	564	878537558
130	768	878537558
130	29	878537558
130	548	878537602
130	448	878537602
130	785	878537631
130	795	878537631
130	761	878537631
130	1172	878537681
130	576	878537681
130	372	878537681
130	734	878537778
130	1175	878537778
130	570	878537853
130	1211	878537853
130	238	878538071
1	253	878541392
1	115	878541637
1	172	878541803
1	210	878541970
1	228	878542075
1	154	878542201
1	202	878542231
1	62	878542282
1	90	878542300
1	218	878542327
1	166	878542383
1	61	878542420
1	229	878542420
1	161	878542420
1	35	878542420
1	264	878542441
1	112	878542441
1	57	878542459
1	49	878542478
1	30	878542515
1	232	878542552
1	130	878542552
1	82	878542589
1	151	878542589
1	140	878542608
1	72	878542678
1	33	878542699
1	157	878542699
1	197	878542717
1	113	878542738
1	224	878542738
1	21	878542772
1	148	878542791
1	88	878542791
1	103	878542845
1	238	878542845
1	110	878542845
1	101	878542845
1	34	878542869
1	43	878542869
1	29	878542869
1	131	878542889
1	209	878542909
1	204	878542909
1	124	878542960
1	12	878542960
1	200	878542960
1	207	878542960
1	116	878542960
1	58	878542960
1	3	878542960
1	137	878543006
1	37	878543030
1	66	878543030
1	38	878543075
1	139	878543133
1	240	878543133
1	76	878543176
1	78	878543176
1	225	878543176
1	231	878543196
1	63	878543196
1	138	878543216
1	75	878543238
1	141	878543238
1	51	878543275
1	54	878543308
1	227	878543541
1	44	878543541
1	86	878543541
1	100	878543541
1	153	878543541
1	9	878543541
1	168	878543541
1	177	878543541
1	87	878543541
1	16	878543541
860	304	878567538
851	306	878574215
684	247	878576473
684	684	878576614
684	370	878576866
684	481	878576905
455	299	878585250
455	268	878585250
455	257	878585250
455	285	878585250
455	322	878585277
455	269	878585321
455	244	878585344
455	670	878585344
455	303	878585409
455	1	878585685
455	9	878585685
455	120	878585685
455	221	878585775
455	513	878585775
455	100	878585826
455	274	878585826
455	50	878585826
455	180	878585826
407	854	878597296
92	287	878679005
815	126	878691739
815	50	878691739
815	9	878691739
815	513	878691739
815	249	878691779
815	180	878691844
815	889	878691844
815	117	878691884
815	959	878691939
815	7	878691975
815	1	878691975
815	704	878692016
815	594	878692043
815	404	878692071
815	469	878692149
815	150	878692207
815	124	878692242
815	239	878692319
815	120	878692344
815	470	878692826
815	846	878693073
815	190	878693183
815	516	878693183
815	697	878693183
815	98	878693183
815	512	878693183
815	215	878693381
815	522	878693381
815	95	878693381
815	189	878693381
815	181	878693424
815	173	878693424
815	167	878693424
815	521	878693462
815	317	878693497
815	213	878693497
815	184	878693830
815	525	878693830
815	1003	878693870
815	96	878693871
815	199	878693871
815	203	878693871
815	356	878693906
815	187	878693906
815	586	878693906
815	86	878693989
815	143	878693989
815	482	878693989
815	494	878694027
815	102	878694028
815	499	878694028
815	198	878694055
815	640	878694055
815	69	878694106
815	723	878694106
815	477	878694106
815	87	878694199
815	28	878694199
815	178	878694228
815	434	878694269
815	597	878694269
815	818	878694269
815	938	878694306
815	158	878694306
815	201	878694341
815	71	878694341
815	182	878694381
815	232	878694381
815	519	878694381
815	153	878694453
815	134	878694493
815	79	878694493
815	195	878694526
815	648	878694563
815	238	878694563
815	140	878694613
815	171	878694613
815	133	878694613
815	422	878694613
815	132	878694613
815	598	878694664
815	65	878694664
815	416	878694664
815	99	878694665
815	142	878694665
815	175	878694705
815	620	878694705
815	227	878694735
815	214	878694820
815	540	878694820
815	483	878694820
815	57	878694854
815	527	878694854
815	463	878694952
815	431	878694952
815	652	878694952
815	174	878694952
815	608	878694983
815	97	878694983
815	820	878694983
815	114	878695019
815	152	878695020
815	441	878695055
815	89	878695092
815	678	878695092
815	403	878695147
815	226	878695147
815	88	878695176
815	432	878695199
815	172	878695241
815	435	878695241
815	131	878695278
815	194	878695278
815	135	878695311
815	580	878695311
815	83	878695311
815	726	878695438
815	401	878695438
815	31	878695490
815	418	878695490
815	623	878695527
815	228	878695527
815	157	878695645
815	664	878695679
815	417	878695744
815	379	878695744
815	77	878695798
815	162	878695841
815	557	878695877
815	1041	878695903
815	609	878695964
815	192	878696054
815	492	878696093
815	524	878696093
815	610	878696181
815	264	878696181
815	643	878696213
815	481	878696284
815	914	878696318
815	582	878696355
815	2	878696355
815	54	878696355
815	676	878696441
815	653	878696441
815	392	878696473
815	385	878696563
815	703	878696563
815	433	878696619
815	1149	878696619
815	202	878696650
815	216	878696681
815	633	878696681
815	91	878696840
815	449	878696965
815	1232	878697015
815	618	878697043
815	391	878697163
815	611	878697189
815	915	878697261
815	1088	878697466
